ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s32.030978,49.93169313249744,-32.02562049490928,0.50011957,0.14845133,1.1743311,"[1.0222172,1.8995094,3.6028497,5.7271433]",3.660915,8.0,7.183188,17.830473,1.2584219,27.07465,77.633316,21.352118,0.65844303,21.075563,0.8675442,99.0,20.54751,99.0,20.803356,22.465405,0.9097504,21.201954,0.6638581,22.415682,0.7984397,22.002272,21.977877,21.822178,0.4745513,20.644258,0.21162091,20.390457,0.36295053,20.18326,0.24968179,6
iDR3.SPLUS-s25s32.000337,48.90936260060423,-32.933222856270966,0.07372107,0.19356686,1.2400284,"[1.6237954,3.1653533,5.6344004,9.736628]",6.7761083,28.0,6.5878806,17.323284,2.0959952,21.35278,0.58201164,21.661055,1.2650694,20.89428,1.062894,20.262444,0.56858903,20.389786,0.6261119,20.026249,0.14774287,20.795244,0.6931314,19.923477,0.12137893,20.20717,19.971382,19.75844,0.10731333,19.610273,0.12401843,19.13105,0.17325377,19.207947,0.15452228,6
iDR3.SPLUS-s25s32.030992,49.56338305683315,-32.0264476011434,0.14613256,0.5135871,2.0558667,"[,1.8328805,4.9818463,8.262173,12.273068]",8.385733,25.0,7.41249,17.223066,2.9799497,21.319527,0.7520222,20.626602,0.6518642,20.314081,0.8311985,20.742514,1.0938063,99.0,20.803356,20.088736,0.19318777,19.666973,0.305028,19.65586,0.12080584,20.21585,19.87934,19.87879,0.15186779,19.275503,0.11309118,19.386831,0.27066198,19.161705,0.18320431,6
iDR3.SPLUS-s25s32.000390,48.726835691728354,-32.9310351114352,0.062252197,0.2594968,1.350433,"[1.166866,2.2066941,3.2210581,5.4339466]",7.2826753,8.0,6.694132,18.332418,1.4162772,22.234863,0.865497,20.507278,0.29224017,99.0,20.432768,99.0,20.54751,20.918228,0.68123025,22.86245,1.3309562,21.857159,1.2296804,21.9648,0.5242712,21.586678,21.940722,22.092352,0.60374784,21.209667,0.3596423,20.23377,0.31755754,20.314451,0.28435266,6
iDR3.SPLUS-s25s32.031022,49.09363647272912,-32.02510100010963,0.056337968,0.38145512,1.6166975,"[,1.3158934,2.757866,4.2648454,-348.27725]",5.1933937,8.0,7.133439,18.03046,1.5415398,23.161777,2.2601993,22.532461,2.0761247,21.099834,0.9468944,99.0,20.54751,99.0,20.803356,22.228125,0.7705998,20.954794,0.55748093,21.300714,0.30518687,21.117079,21.283258,21.046791,0.24821113,20.240301,0.1547716,20.936121,0.6334409,20.508272,0.3559921,6
iDR3.SPLUS-s25s32.000391,49.96797060956673,-32.93149309081476,0.0034354413,0.023351014,1.0239093,"[,1.7042643,3.6919723,6.532596,11.691988]",5.733562,30.0,6.512776,17.399008,1.98951,99.0,21.589981,99.0,21.002748,99.0,20.432768,21.680458,2.1645732,19.853546,0.3965743,20.911661,0.3433641,23.185902,6.466681,19.943737,0.12699655,20.302996,19.962086,20.183882,0.16218214,19.2807,0.09431838,19.4773,0.24611625,18.793776,0.10947303,6
iDR3.SPLUS-s25s32.031044,49.75394211161024,-32.02420114462652,0.35536778,0.37481582,1.5995287,"[1.502296,3.5334277,5.3201776,6.429611]",7.256972,5.0,7.800874,18.056332,1.5359836,23.170094,2.4902909,21.127237,0.62497056,21.100794,1.0355957,20.653429,0.61737436,99.0,20.803356,21.910725,0.6289527,21.47079,0.9767823,21.564182,0.42400375,22.479012,21.30256,21.834057,0.5563459,20.41639,0.19765016,20.64317,0.5260403,20.836782,0.5231647,6
iDR3.SPLUS-s25s32.000394,50.022933555246645,-32.93107631219816,0.045352124,0.30185765,1.4323726,"[,2.279772,5.5592,8.407983,11.178613]",10.761566,10.0,8.853512,18.201475,2.149938,20.911457,0.49650678,21.819561,1.8737284,19.290232,0.31257474,21.849607,3.1482205,19.789257,0.46444067,21.375715,0.6537968,19.893131,0.38993856,20.327103,0.22204398,20.749615,20.279293,21.321993,0.56669617,20.115347,0.25033188,21.180527,1.4586201,19.530474,0.2663696,6
iDR3.SPLUS-s25s32.031055,48.81590302158411,-32.02311729515952,0.17134655,0.11781734,1.1335521,"[1.8458527,3.8512273,6.9178314,9.517243]",8.91645,6.0,7.468451,18.280556,1.5862073,99.0,21.589981,21.20037,0.7564758,22.697828,5.0917153,99.0,20.54751,21.579287,1.6491407,23.307652,2.6499746,20.51536,0.47413456,20.776596,0.23778489,21.423285,21.278965,21.15939,0.34596902,20.111206,0.17552729,20.361116,0.4775629,20.20312,0.34385386,6
iDR3.SPLUS-s25s32.031060,49.3652152194658,-32.024266340760015,0.076926045,0.28761953,1.4037442,"[,2.129952,4.294533,6.4599943,10.163048]",9.687682,9.0,7.5928764,18.163729,1.9169207,21.668636,0.8256919,19.894026,0.2661984,21.122154,1.3910714,19.713266,0.3405744,21.602306,1.8871067,21.105062,0.39205992,99.0,21.03316,20.394518,0.1898089,20.964745,20.380432,20.329014,0.18337138,19.99441,0.17462108,19.769297,0.30747834,19.756989,0.25299287,6
