ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.033159,49.84879755882758,-32.92588781902017,0.96244645,0.060777307,1.0647103,"[0.78104323,1.466879,2.169078,4.1464343]",2.2460506,161.0,3.1057732,12.336133,2.3990328,18.20602,0.02892241,17.885069,0.03399789,17.75216,0.047357693,17.1847,0.029039195,17.17204,0.027552541,16.727047,0.00788287,16.614357,0.023733448,16.261717,0.0047703115,16.316738,16.271091,16.234829,0.005312324,16.100817,0.0049123857,16.093918,0.009453916,16.066061,0.00729564,3
iDR3.SPLUS-s26s32.033172,50.27745728901012,-32.92900516711939,0.84869987,0.016379654,1.0166525,"[0.78352094,1.4675032,2.1505582,4.1212244]",2.129834,341.0,2.8360994,11.227936,2.6317093,16.766916,0.009437302,16.369175,0.010740764,16.220486,0.014571833,15.7958765,0.010240187,15.740666,0.00949571,15.457284,0.00333586,15.353125,0.010127562,15.0907755,0.0023145487,15.144198,15.083767,15.110934,0.00268177,14.9924135,0.0023813066,15.008929,0.00439854,14.986731,0.0032859917,3
iDR3.SPLUS-s26s32.033193,49.40399631310351,-32.92900358651936,0.9773323,0.10077083,1.1120636,"[0.7250487,1.346443,1.9456248,3.232467]",2.0234766,35.0,4.05234,14.888534,1.4870136,20.21656,0.13305096,19.89302,0.15443672,19.86401,0.23781165,19.343723,0.1523578,19.079681,0.11521734,19.154228,0.048247907,18.932817,0.13167453,18.856705,0.030251246,18.86187,18.838713,18.769497,0.03129425,18.792732,0.036552012,18.616901,0.06455071,18.765514,0.060612705,3
iDR3.SPLUS-s26s32.033196,50.1755206839705,-32.93147614779735,0.930811,0.064858675,1.0693572,"[0.73887855,1.3952212,2.0516918,3.9536185]",2.0660868,207.0,3.0073035,11.988996,2.4035623,20.297548,0.17675775,19.467474,0.1298998,18.999187,0.13511172,18.743038,0.10712979,18.392078,0.07517413,17.379688,0.012723429,17.406796,0.042791534,16.16064,0.0043929634,16.20863,16.167782,15.954431,0.004373217,15.52188,0.0032621154,15.317915,0.0052983677,15.231321,0.003810295,3
iDR3.SPLUS-s26s32.033233,50.29268989620852,-32.9270666097015,0.9814779,0.032364488,1.033447,"[0.69251263,1.3621824,1.9869585,3.581723]",1.9725337,59.0,3.6661327,13.654714,1.6899141,21.87693,0.65287924,21.187376,0.5403051,21.834782,1.5526245,21.186943,0.8583498,20.319689,0.37135804,19.636675,0.07801103,19.75247,0.28722295,18.356876,0.02108703,18.389345,18.376074,18.051758,0.01833738,17.359722,0.011424486,16.959229,0.016548267,16.858027,0.012183053,3
iDR3.SPLUS-s26s32.009185,50.45987190298575,-33.98551120694986,0.9809213,0.027458549,1.0282338,"[0.6591135,1.280707,1.7724541,3.2978053]",1.8155638,49.0,3.392969,13.6034,1.609941,21.028183,0.26511395,22.90301,2.2928307,21.383171,0.903814,20.5047,0.40356526,20.603132,0.42178228,19.633808,0.06862479,19.720432,0.24584843,18.353334,0.018976022,18.35285,18.364,18.027119,0.016364828,17.453123,0.011151913,17.10775,0.016990686,17.047647,0.01290993,3
iDR3.SPLUS-s26s32.009206,49.44692501029433,-33.988466948787185,0.8517951,0.019269168,1.0196477,"[0.7659805,1.3986344,2.0851653,3.981178]",2.070844,281.0,2.9392745,11.634155,2.4339936,18.078562,0.025069112,17.951313,0.034626562,17.559822,0.03895005,16.86892,0.021852357,16.624508,0.017375689,16.119497,0.0049941987,16.043219,0.015435515,15.471088,0.0028343415,15.520427,15.489799,15.410654,0.0031276438,15.215609,0.002676618,15.138648,0.004697918,15.106691,0.003491548,3
iDR3.SPLUS-s26s32.009230,49.9007990603528,-33.987791341669926,0.96377534,0.10916138,1.1225377,"[0.6947725,1.3670568,2.0385473,3.8706763]",1.9347446,101.0,3.5134614,13.006931,2.1211014,18.584812,0.038349673,18.194292,0.04237232,18.065546,0.05933266,17.665874,0.04130425,17.642998,0.03880666,17.448364,0.013209017,17.320103,0.039220817,17.106821,0.008563327,17.1467,17.15337,17.107876,0.009638604,16.955149,0.009072188,16.9584,0.018403485,16.929888,0.014493244,3
iDR3.SPLUS-s26s32.009258,50.77130251453477,-33.98382484023067,0.9317283,0.04075253,1.0424839,"[0.7452181,1.3823044,2.08701,4.043637]",1.9841629,164.0,3.1975284,12.47463,2.2902486,18.532862,0.03673581,18.151587,0.040929396,17.892887,0.051343035,17.356709,0.0325577,17.298801,0.029754668,16.861351,0.008516167,16.718737,0.025066968,16.326681,0.0048639774,16.379696,16.371325,16.297848,0.005408868,16.150112,0.004965815,16.133724,0.009557702,16.092657,0.007298346,3
iDR3.SPLUS-s26s32.009273,50.82761610388279,-33.985792744308505,0.8791618,0.056869566,1.0602987,"[0.7339089,1.4039384,2.1100852,4.1039186]",1.9619073,286.0,2.911049,11.469502,2.589031,17.386007,0.014580888,17.079306,0.01752223,16.981482,0.024889885,16.376938,0.015356907,16.313385,0.0140803475,15.9677305,0.0045849686,15.848569,0.013771443,15.497518,0.0028864718,15.552937,15.527387,15.4632845,0.0032308232,15.319229,0.002871461,15.280789,0.005222309,15.271482,0.003974281,3
