ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label,P(Group_6)
iDR3.SPLUS-s25s32.006217,49.654983210265215,-32.772271758470815,0.5122325,0.078908384,1.0856683,"[1.1802529,2.1727185,4.8547673,7.179036]",5.143247,9.0,6.9882984,17.87373,1.2352589,99.0,21.589981,20.859688,0.40416,20.743834,0.6163824,99.0,20.54751,22.334822,2.4538412,21.781662,0.4845498,21.029474,0.56540453,21.432684,0.32207847,21.739885,21.78318,21.053265,0.23366109,20.854073,0.2558391,20.532967,0.4144913,19.957003,0.20340998,6,0.5358307019545758
iDR3.SPLUS-s25s32.006244,49.089096953207374,-32.77162029529029,0.3520236,0.45658422,1.8402116,"[1.5011792,2.7303126,4.223474,7.2517705]",3.1064603,2.0,6.6361995,18.312338,1.3727512,99.0,21.589981,99.0,21.002748,21.645987,1.1453499,21.884312,1.3397768,99.0,20.803356,24.965427,7.315006,21.022144,0.45558515,21.18785,0.20983231,21.442532,21.545164,21.723312,0.35066503,21.743895,0.47109547,20.674122,0.38399884,20.673819,0.3192385,6,0.6248619315244599
iDR3.SPLUS-s25s32.039366,49.56219156398726,-31.763701263827457,0.062023595,0.2596507,1.3507138,"[1.5860044,3.4781344,6.193805,8.186832]",7.013004,4.0,8.534462,18.482435,1.3644722,99.0,21.589981,21.234686,0.7311717,99.0,20.432768,99.0,20.54751,20.64971,0.6386357,22.22856,0.89235836,99.0,21.03316,21.447823,0.40489885,21.510113,21.49972,20.81773,0.23322657,21.28069,0.46518502,20.857893,0.6831714,19.99678,0.25794318,6,0.5384710745169089
iDR3.SPLUS-s25s32.006265,49.30174963170574,-32.77108014549456,0.11695062,0.12718457,1.1457176,"[1.2333306,2.306447,3.1087036,5.8892717]",4.285095,29.0,6.548994,17.221369,1.7404838,99.0,21.589981,20.309404,0.3145642,20.252693,0.506379,21.3742,1.3314408,20.008734,0.37339136,20.741615,0.23997559,20.179213,0.33322304,20.326294,0.1511941,20.44065,20.449774,20.135315,0.13051718,19.873796,0.13462546,19.851114,0.28636295,19.482447,0.16990945,6,0.6875731788612326
iDR3.SPLUS-s25s32.006274,49.65935171898069,-32.770407888749965,0.057730924,0.28813416,1.404759,"[1.5118957,2.691602,4.383387,5.9663534]",8.145112,6.0,7.3680806,18.369081,1.6140366,21.73518,0.6686773,21.247446,0.70003694,20.236105,0.47100842,20.673323,0.65722024,25.662384,63.394905,22.347485,0.9822372,23.01781,4.2356296,22.156425,0.76101327,22.491909,21.896122,21.248661,0.3390736,20.528069,0.22984909,20.459227,0.46953866,20.324396,0.34531525,6,0.8804861293802267
iDR3.SPLUS-s25s32.039393,49.20147242686006,-31.768184571614768,0.36816153,0.35808742,1.5578446,"[1.0085272,2.179019,4.0274887,5.5595145]",3.9720829,2.0,7.8579264,18.281809,1.0182219,99.0,21.589981,22.019932,0.9534503,23.046389,4.155482,99.0,20.54751,21.099878,0.6167195,99.0,21.97403,99.0,21.03316,21.866503,0.3780929,22.351923,22.420994,22.655155,0.79774123,21.219036,0.28083673,26.074678,52.90845,21.380562,0.5860048,6,0.7817423243493162
iDR3.SPLUS-s25s32.006283,49.101138577113,-32.76998824805808,0.35508204,0.42932075,1.7522978,"[1.4187132,3.0775871,6.6350317,7.651636]",3.5684087,2.0,7.2996125,18.243088,1.2752727,99.0,21.589981,99.0,21.002748,20.896456,0.60549474,22.757217,3.118187,21.838362,1.313741,22.519663,0.8056576,21.269987,0.5959492,22.191603,0.5527438,22.525433,22.445932,22.723785,0.9225634,20.785032,0.20539609,22.625147,2.4180622,20.934105,0.42553252,6,0.5654479778412858
iDR3.SPLUS-s25s32.039444,48.93530142811797,-31.767387356639794,0.3568691,0.43101752,1.7575234,"[1.0164787,2.6823988,3.592759,5.327671]",0.0,1.0,8.311353,18.443342,0.8879452,25.657703,14.403144,24.62369,9.111533,99.0,20.432768,24.890938,18.276556,99.0,20.803356,22.313887,0.54990214,20.783361,0.31637076,21.927841,0.35420677,22.352295,22.219973,24.67261,4.505264,21.503283,0.32659522,99.0,20.80942,22.799696,1.9330738,6,0.6493404912494356
iDR3.SPLUS-s25s32.039518,48.75668329784663,-31.87523781641321,0.04298438,0.3032791,1.435295,"[,2.263006,4.836735,8.649211,11.470445]",10.610164,6.0,8.48679,18.417282,2.121983,21.420681,0.7664578,21.23358,1.057191,25.186678,68.399605,20.317902,0.7196444,19.470182,0.32431352,21.80965,0.9106626,21.096222,1.0998952,21.033064,0.40784755,21.366604,21.258373,19.846128,0.14102049,19.572327,0.14603001,19.132044,0.21059768,19.391228,0.22225161,6,0.6102039834132803
iDR3.SPLUS-s25s32.039548,49.78917317731599,-31.770961639899785,0.42606625,0.12050146,1.1370115,"[1.6456518,4.9111176,6.6299286,6.6299286]",6.1812024,2.0,8.36798,18.385403,1.1049881,99.0,21.589981,22.816172,2.6475298,20.45585,0.5163623,21.14013,0.8769496,21.099998,0.82827353,99.0,21.97403,21.984514,1.4232823,21.034845,0.23701504,21.639025,21.336588,21.643389,0.42384842,20.650555,0.22437203,21.594614,1.1528312,20.95664,0.5340756,6,0.5003054459188271
iDR3.SPLUS-s25s32.006300,49.196426149329255,-32.76969424311721,0.33621645,0.2815587,1.3919022,"[1.6531025,3.0519385,5.2118154,7.3029404]",7.3919554,3.0,7.976156,18.476759,1.459235,99.0,21.589981,22.540106,2.243796,21.842678,2.0086524,99.0,20.54751,20.476654,0.52528507,22.013815,0.7058527,99.0,21.03316,21.186235,0.3069876,21.421988,21.46474,21.83231,0.5686262,20.910845,0.3206782,21.122967,0.84816873,20.38223,0.35757577,6,0.8059367370174878
iDR3.SPLUS-s25s32.039642,48.949938551567975,-31.77221853814016,0.3653048,0.4653343,1.8703275,"[1.241807,2.588138,5.0549617,6.7034564]",5.775005,3.0,6.6034474,18.29199,1.3253137,22.752098,1.1113615,22.076456,0.97945267,22.701675,2.9523814,21.386711,0.8151148,20.815918,0.47449878,21.761482,0.3701205,23.08477,2.894788,21.83549,0.36295468,21.86649,22.35561,22.162037,0.5015619,22.048233,0.60030913,21.146074,0.5672284,21.273476,0.53054166,6,0.6687386230191001
iDR3.SPLUS-s25s32.039644,49.96126696013979,-31.772067377626296,0.056053355,0.243774,1.322356,"[1.1148969,1.9869697,2.4746773,2.9146402]",7.624332,6.0,6.607548,18.249811,1.8020974,22.413994,1.3220403,21.845184,1.2840863,99.0,20.432768,22.745003,4.560558,21.026619,0.9207919,21.793976,0.6110884,21.212854,0.8337039,21.270802,0.34805447,21.648249,21.2796,21.398766,0.40101206,21.468119,0.56433856,20.222555,0.38886404,20.67375,0.48984134,6,0.8126003024578397
iDR3.SPLUS-s25s32.039680,49.9323879558398,-31.768127046462546,0.007417845,0.22969097,1.2981802,"[1.519079,3.115142,6.5394497,8.114871]",7.365843,10.0,7.4522,18.089409,1.4043179,22.71106,1.5434482,20.897924,0.47925332,99.0,20.432768,21.884686,1.8363827,21.867603,1.7713823,21.467682,0.4028037,20.728165,0.4755538,20.997093,0.24097356,21.464066,20.675102,20.617184,0.17492937,20.58395,0.22294791,20.055779,0.2968006,19.84441,0.20337757,6,0.8244556538422791
iDR3.SPLUS-s25s32.039705,49.686066151760166,-31.77566582467705,0.36676863,0.38178736,1.6175663,"[1.2191342,2.8633924,4.4011006,6.2185545]",3.7472456,2.0,6.66231,18.201572,1.3155851,22.219131,0.7488581,21.020718,0.41006142,21.8543,1.489884,24.736887,19.087646,99.0,20.803356,22.599804,0.85849714,23.035929,2.9818356,21.36075,0.25598475,21.481392,21.378475,22.17778,0.553753,21.864964,0.54518616,20.376337,0.3011585,20.54574,0.29232383,6,0.8308395867024059
iDR3.SPLUS-s25s32.006423,50.1208457269294,-32.7636948432179,0.055061046,0.21377492,1.2719004,"[1.4910145,2.8268807,4.538304,6.607577]",7.3427715,9.0,6.6405067,18.186718,1.7305307,22.057228,0.903906,99.0,21.002748,21.161854,1.1054907,20.516768,0.5860623,25.448776,53.605568,23.744013,3.6535842,24.142145,12.275057,21.020569,0.26949853,21.138367,20.85536,21.472006,0.4175618,20.511677,0.23017643,21.495855,1.23756,20.112324,0.28900483,6,0.6779810378901275
iDR3.SPLUS-s25s32.039778,49.94778759799172,-31.761039483528823,0.23872875,0.37483948,1.5995892,"[1.208161,2.0893092,2.8657885,5.0841837]",8.049835,4.0,6.796632,18.45056,1.7023354,22.681831,1.4912018,22.600388,2.2667193,99.0,20.432768,99.0,20.54751,20.766861,0.6404252,23.072617,1.745077,21.004993,0.60804665,21.05254,0.25160685,21.681862,21.147884,21.71147,0.47130755,20.965305,0.31377715,21.216318,0.85410875,21.734,1.1451055,6,0.6581038161780806
iDR3.SPLUS-s25s32.039779,49.82908699740632,-31.775236213820985,0.21172988,0.12804526,1.1468486,"[1.2542547,2.2093623,4.615425,5.8662195]",6.5068297,5.0,7.15721,18.2854,1.1674881,21.924664,0.63862854,20.958334,0.43205908,99.0,20.432768,99.0,20.54751,23.33616,5.7882032,22.290451,0.72571164,99.0,21.03316,21.927212,0.4806165,22.145496,22.154358,21.835348,0.45278943,20.879072,0.24784811,21.02433,0.6113558,20.838995,0.42924106,6,0.7552794533666777
iDR3.SPLUS-s25s32.039795,49.51977857785965,-31.778024434800685,0.41016945,0.47414172,1.901653,"[1.1336061,2.995023,3.8604774,5.402386]",3.0999446,4.0,8.286508,18.333384,1.1735703,22.064178,0.6714601,20.774359,0.33864015,99.0,20.432768,21.638573,1.1337117,99.0,20.803356,21.670538,0.37597713,22.616833,2.0810683,21.616337,0.33226955,21.914919,22.23695,20.856794,0.17094487,21.452507,0.38248116,20.779768,0.44663653,21.092138,0.49492782,6,0.6295022258544916
iDR3.SPLUS-s25s32.006445,50.06947587060854,-32.76335149726466,0.44289488,0.14251083,1.1661955,"[1.5523936,3.4805014,5.7577586,8.159776]",6.277341,7.0,7.424281,18.071085,1.573677,21.986942,0.905157,21.1651,0.6972903,99.0,20.432768,24.754091,30.61987,21.000984,0.9493611,22.64735,1.4132755,20.479418,0.44932818,20.847084,0.24491271,21.169395,21.016514,20.73303,0.22628032,20.709469,0.2933289,20.682796,0.6236328,19.347828,0.15253109,6,0.6924836179377535
iDR3.SPLUS-s25s32.039805,48.86852857955641,-31.775623208925875,0.35676602,0.55046225,2.2245073,"[0.7519213,1.5428137,2.2244408,3.1033726]",5.68519,1.0,8.388095,18.480793,1.4232159,99.0,21.589981,21.630297,0.81996095,21.244287,0.9773729,99.0,20.54751,21.891666,1.5991108,21.677206,0.4312812,99.0,21.03316,21.989706,0.5265213,22.72859,23.00317,21.856247,0.47739923,24.509815,7.293979,20.53573,0.40855414,21.649965,0.94619024,6,0.5164783330438214
iDR3.SPLUS-s25s32.039852,48.81702508082787,-31.774579453020497,0.011449969,0.24929762,1.3320858,"[1.4436526,2.7591486,4.305626,7.211104]",5.5057335,21.0,6.585292,17.557594,1.9049158,23.911015,5.5077705,21.008535,0.6261725,99.0,20.432768,99.0,20.54751,21.592834,1.6582277,21.36978,0.44327497,24.365122,16.223255,20.594595,0.1990247,20.75227,20.657824,20.711733,0.2271542,19.964552,0.15296501,19.901453,0.31098756,19.224417,0.13913518,6,0.6416206283552924
iDR3.SPLUS-s25s32.006459,48.80072902414924,-32.7632781441541,0.20309575,0.199565,1.2493207,"[1.4552348,2.7709835,4.221382,7.732531]",10.138336,12.0,6.627227,17.666592,1.8921001,22.718254,1.8572986,21.027231,0.6436727,99.0,20.432768,99.0,20.54751,99.0,20.803356,22.130238,0.9149265,99.0,21.03316,21.072994,0.3158518,21.200562,21.020252,20.526047,0.1964084,19.897533,0.14615227,19.913246,0.32097223,19.8036,0.24151222,6,0.6303183666257839
iDR3.SPLUS-s25s32.006461,49.80750482431622,-32.76377515607638,0.013957312,0.19580317,1.2434766,"[1.4553639,2.5853848,3.5065165,5.1952853]",10.489388,12.0,6.834898,18.273472,1.952722,20.915462,0.37670755,20.57619,0.45192367,22.382334,4.032889,99.0,20.54751,22.794506,5.433304,22.38223,1.2182696,20.756401,0.6365434,21.553953,0.5210336,21.300695,21.408247,21.11035,0.35530463,20.21363,0.20585528,23.426163,8.613578,20.028002,0.31468546,6,0.7734507825484604
iDR3.SPLUS-s25s32.039853,48.91668263059381,-31.63226539287508,0.024187367,0.24389029,1.3225595,"[0.94189465,1.7123257,2.424146,4.753953]",5.3385515,5.0,6.746014,18.415031,1.0315242,99.0,21.589981,21.658133,0.6385319,99.0,20.432768,99.0,20.54751,21.308216,0.7120642,22.227678,0.5428045,24.890297,14.593819,21.70752,0.30840898,21.836548,21.720098,21.638563,0.29722017,21.339693,0.29970112,21.634092,0.84672403,22.548647,1.6342573,6,0.5858283585231223
iDR3.SPLUS-s25s32.039854,50.131089487063456,-31.776122170759283,0.0031003,0.4451605,1.802323,"[1.6490237,3.0638442,3.9361315,4.860723]",12.950656,45.0,6.6782403,17.573853,3.844225,21.593773,1.1308658,19.828384,0.36604714,19.760353,0.58399945,20.072426,0.7205018,21.216583,2.0216095,21.197914,0.6512699,21.07733,1.3567889,20.142311,0.22554223,20.112368,20.310198,20.239637,0.25263396,20.167807,0.31424618,20.214907,0.7103515,20.709278,0.9326789,6,0.5258029922877068
iDR3.SPLUS-s25s32.039894,49.5346426882793,-31.779344073973828,0.4791101,0.37563342,1.6016232,"[1.0511403,2.4246452,3.2956905,5.06125]",3.9241805,3.0,8.253122,18.289854,1.4191843,99.0,21.589981,99.0,21.002748,23.765217,11.680919,21.684704,1.5464356,99.0,20.803356,21.510134,0.42376608,21.297127,0.81024367,22.026525,0.6321887,21.829325,21.770864,21.67758,0.47023472,21.93671,0.7801666,21.709633,1.3718315,20.71652,0.458501,6,0.7262671565767442
iDR3.SPLUS-s25s32.039966,49.55430353188956,-31.781101465690288,0.35200393,0.61222184,2.578794,"[1.3289647,2.5929782,3.553897,4.6614404]",6.5517163,2.0,8.218749,18.313791,1.762621,99.0,21.589981,22.515636,2.1305034,99.0,20.432768,99.0,20.54751,21.39134,1.133449,22.765097,1.3131833,99.0,21.03316,22.1725,0.7078621,21.841805,22.426413,22.31144,0.8235805,21.980818,0.795538,26.357483,96.97495,20.28857,0.30309224,6,0.5303222310065746
iDR3.SPLUS-s25s32.039977,49.89868203550437,-31.780715427967,0.06036703,0.45476598,1.8340749,"[,1.8014365,4.9713597,8.453832,11.326414]",7.48372,8.0,8.563542,18.2807,1.8877356,21.162868,0.48255557,23.296337,5.6181216,21.149544,1.3258519,20.728561,0.8227203,22.63805,4.6648855,21.452501,0.5141143,23.24198,6.2043924,20.925646,0.29184884,21.607857,21.167736,20.642597,0.23090544,20.51757,0.27141568,20.698421,0.69285834,20.433586,0.4523078,6,0.5732212679722043
iDR3.SPLUS-s25s32.040002,49.89918813344026,-31.780458201290124,0.10743703,0.55452657,2.2448027,"[1.7516509,3.7994213,5.87486,8.584138]",9.63215,5.0,6.555614,18.428684,2.4102712,21.17038,0.43162048,21.552237,1.0027727,20.732637,0.8030939,21.023432,0.95749027,22.18014,2.716014,23.736185,3.7258346,21.63146,1.2513025,20.936954,0.26196277,21.059393,20.70568,20.493551,0.17925693,20.64967,0.2720749,20.312784,0.43166104,19.666672,0.1985963,6,0.5129124690126514
iDR3.SPLUS-s25s32.006554,49.52110668001453,-32.761316260436125,0.41716492,0.13328761,1.1537853,"[1.0838244,1.9779311,2.798085,3.5831892]",5.7778745,3.0,7.4021006,18.38003,1.0414417,99.0,21.589981,99.0,21.002748,21.70385,1.309336,20.716867,0.495962,20.654606,0.4591867,22.058134,0.5447151,99.0,21.03316,22.477257,0.7411379,23.137142,22.72313,22.238974,0.6101973,21.17968,0.30278113,22.334204,1.904386,21.805618,0.97549623,6,0.5420662369524892
iDR3.SPLUS-s25s32.006555,49.58985518393638,-32.76129771152264,0.35562074,0.40680128,1.6857756,"[1.290292,2.7151384,3.7382302,5.150879]",3.291984,3.0,7.0028777,17.968378,1.7848122,21.553257,0.546043,22.612658,2.365421,21.221323,1.1196873,21.345306,1.1742117,99.0,20.803356,22.214666,0.83863413,22.157242,1.851101,21.679161,0.47363523,21.652815,21.743803,22.010378,0.6574509,20.903206,0.31272617,19.582226,0.20299083,20.45208,0.37455,6,0.8496174218069948
iDR3.SPLUS-s25s32.040007,49.26178888316963,-31.894404455639183,0.42282018,0.30961752,1.4484725,"[1.0474261,1.9842815,3.016692,3.7531044]",6.072196,3.0,7.369649,18.448336,1.354713,21.877495,0.6722624,23.280403,3.9952214,99.0,20.432768,99.0,20.54751,20.70493,0.56118834,22.693274,1.1407963,21.328363,0.7580584,21.191145,0.2669931,21.558249,20.943262,22.419088,0.8426771,21.553873,0.4975382,21.052618,0.6799719,21.536085,0.8829646,6,0.6543276818712762
iDR3.SPLUS-s25s32.006584,49.50172125596846,-32.76045577621021,0.21704507,0.22128356,1.2841645,"[1.2554212,2.3768723,3.5130198,6.3073974]",5.7160783,12.0,6.7489405,17.96166,1.7087127,99.0,21.589981,22.195917,1.698235,23.304585,8.006114,99.0,20.54751,99.0,20.803356,21.549837,0.47892046,21.848734,1.4656855,20.85227,0.23419768,21.070955,20.841902,20.98267,0.2705259,20.669542,0.26572344,19.913267,0.28929126,19.95257,0.24946772,6,0.5126953602756837
iDR3.SPLUS-s25s32.040028,49.23679732274984,-31.78158378896844,0.3569049,0.29022568,1.4088985,"[1.2277617,2.286489,3.2637293,5.9226847]",5.6596837,2.0,6.5973325,18.434069,1.1276402,24.262829,4.513273,22.401163,1.3361907,99.0,20.432768,22.063986,1.5032182,21.858517,1.2200046,99.0,21.97403,23.362774,3.7065778,22.128202,0.47474477,22.57304,23.466873,21.82492,0.3689473,22.110678,0.62820846,20.523607,0.31754395,20.32609,0.2202817,6,0.5313544311787165
iDR3.SPLUS-s25s32.006592,49.412457523704106,-32.760296273035515,0.04418511,0.14803839,1.1737618,"[1.6438886,3.421272,7.9577527,8.194366]",7.5350533,5.0,7.009814,18.460646,1.3657277,22.722706,1.4637638,99.0,21.002748,21.865633,1.8538647,20.489168,0.4901752,20.930574,0.7191919,22.171173,0.7365614,99.0,21.03316,21.32577,0.3149003,21.658499,21.378756,22.182928,0.70778906,20.681585,0.2341493,20.334326,0.37077084,20.245398,0.28430364,6,0.8222022037020063
iDR3.SPLUS-s25s32.040100,50.134316988753866,-31.780906190695458,0.00094797334,0.52607274,2.1100285,"[1.42919,2.6165044,3.7560656,4.818356]",11.484955,17.0,7.07725,18.05563,2.7840834,21.138714,0.5268264,99.0,21.002748,99.0,20.432768,99.0,20.54751,21.033316,1.2079889,21.196672,0.46039122,21.262794,1.1381087,20.852188,0.30645183,20.844187,20.941507,21.003448,0.36066768,20.399786,0.2752807,19.821144,0.35006815,19.930166,0.3220923,6,0.6215031231346043
iDR3.SPLUS-s25s32.006620,50.15648429407265,-32.75721242110271,0.011588284,0.17480785,1.211839,"[1.3331088,2.2759023,3.3297193,6.42708]",8.022687,9.0,7.0438733,18.304316,1.4767514,21.990063,0.7960361,22.547638,2.1760614,22.048573,2.3376653,99.0,20.54751,21.988293,2.0757887,99.0,21.97403,21.869205,1.4196326,21.80601,0.5186269,22.37729,22.19536,20.83299,0.21827717,20.539394,0.2212158,20.00272,0.29435545,20.169561,0.28530782,6,0.630965311554137
iDR3.SPLUS-s25s32.006633,48.64406285810785,-32.757108273753175,0.45538977,0.23552155,1.3080814,"[1.2311387,2.1500955,3.2761068,4.8632417]",6.591041,3.0,8.411017,18.426191,1.2628082,99.0,21.589981,99.0,21.002748,99.0,20.432768,22.154642,2.4231086,99.0,20.803356,22.286892,0.87914014,21.243532,0.78471476,22.232986,0.75822234,26.774944,99.0,22.880466,1.4076338,22.225529,1.0277404,20.772518,0.5844587,20.644453,0.43255758,6,0.658822583076229
iDR3.SPLUS-s25s32.040180,49.93804635819437,-31.78583957612653,0.3528828,0.49331957,1.9736305,"[1.5543846,3.4757345,5.2553062,6.6229663]",4.99185,2.0,7.476752,18.382427,1.8640028,21.966965,0.8451002,99.0,21.002748,20.960718,0.93373436,23.648607,10.09683,99.0,20.803356,99.0,21.97403,20.639545,0.4752831,21.53069,0.4257768,21.814228,21.413137,21.231934,0.33186084,20.24523,0.17726772,20.308336,0.40551654,20.59729,0.44006538,6,0.6262291974517157
iDR3.SPLUS-s25s32.040234,48.949213765525954,-31.787157737910288,0.4769135,0.22444451,1.2893984,"[0.96845007,1.7359098,4.9142776,5.017985]",5.722068,3.0,7.2889605,18.250046,1.0904688,23.30804,2.0526202,23.702263,4.832661,21.181293,0.8116027,22.648245,2.8738894,20.29586,0.3272105,22.005817,0.512459,21.007156,0.47755468,22.058517,0.493068,22.115515,22.26429,21.676249,0.35633042,20.99202,0.25272503,21.30175,0.7250481,21.860746,1.0090193,6,0.7475987902663896
iDR3.SPLUS-s25s32.006653,48.82530749102304,-32.75733273577003,0.35892546,0.35201716,1.5432508,"[1.4391484,3.433538,5.22637,6.5140905]",6.437661,2.0,8.4761,18.233839,1.3400801,21.606789,0.54410356,99.0,21.002748,20.711132,0.6657362,22.015905,2.0831115,99.0,20.803356,22.197023,0.79061085,99.0,21.03316,21.363535,0.33536896,21.991735,21.95616,21.78309,0.50471354,20.85562,0.28587544,99.0,20.80942,20.841919,0.50938374,6,0.6691326374662163
iDR3.SPLUS-s25s32.006654,50.19089646191835,-32.75593415507322,0.0010909772,0.22486818,1.2901031,"[1.8104742,3.5356421,5.509993,7.7082524]",10.617303,16.0,7.4781075,18.15737,2.0774796,20.709053,0.35158303,22.627718,3.3560474,20.898119,1.1627744,24.714317,37.342148,20.168589,0.5586473,20.667793,0.28992757,19.880228,0.3275426,20.742132,0.27945742,21.158659,20.41864,20.400291,0.20947558,19.888304,0.1740236,20.045025,0.43737867,20.239794,0.43555868,6,0.5483493220414627
iDR3.SPLUS-s25s32.006655,48.65162722435317,-32.7563874781968,0.35674134,0.18459308,1.2263815,"[1.3736293,2.3075902,2.922604,3.6557374]",0.0,1.0,6.848565,18.49673,1.6656746,24.923565,12.9925585,99.0,21.002748,99.0,20.432768,23.320768,7.893974,21.127018,1.0286459,23.617239,3.3289897,21.65915,1.2795951,21.572027,0.46019334,22.495918,21.434114,99.0,21.989418,21.64278,0.6699087,20.600624,0.5557913,20.388052,0.38063008,6,0.7645490712978421
iDR3.SPLUS-s25s32.006662,48.81831819767483,-32.75702170252582,0.35692173,0.3711089,1.5901003,"[1.3562659,2.3039682,3.2066157,6.095088]",6.843597,1.0,7.6973586,18.430042,1.4450556,21.922829,0.70587593,21.749138,0.9855298,20.594606,0.58131045,20.390688,0.45597836,99.0,20.803356,22.506731,1.020304,99.0,21.03316,21.946184,0.55560815,21.811762,21.647655,21.093552,0.26095974,21.079327,0.3407989,26.024693,70.06608,20.764645,0.46069932,6,0.6217853962493497
iDR3.SPLUS-s25s32.040258,49.85692915409236,-31.79027260137756,0.3670407,0.4020853,1.6724794,"[1.0909634,1.9620721,2.5172205,3.2086892]",6.5117655,3.0,6.9317026,18.337523,1.4109294,99.0,21.589981,22.658596,2.0014675,22.489262,2.9112349,99.0,20.54751,21.659058,1.2091995,23.473576,2.1005883,22.042227,1.3117054,21.5133,0.32118204,22.061722,21.568056,21.656023,0.3751959,21.676031,0.5021719,21.01998,0.5943584,21.40415,0.70413935,6,0.5230047559620971
iDR3.SPLUS-s25s32.040279,50.0397715929446,-31.78697454206367,0.023911374,0.19541878,1.2428826,"[1.456235,2.6695602,3.8873854,9.107702]",8.14379,10.0,7.0542703,18.289808,1.5179503,21.442978,0.49879628,21.033175,0.56097656,22.335855,3.15017,99.0,20.54751,20.898733,0.7587567,21.609901,0.478205,21.522514,1.0262386,21.495504,0.39441952,21.576273,21.566496,21.30842,0.3405777,20.623053,0.2405191,20.29414,0.38443092,20.743622,0.48338962,6,0.8157369904153335
iDR3.SPLUS-s25s32.040286,48.83127906042751,-31.78753533930796,0.36859652,0.5167141,2.0691686,"[1.2157336,2.030179,2.6354134,3.1674693]",6.29567,2.0,8.213754,18.303581,1.5178947,99.0,21.589981,99.0,21.002748,22.453856,3.163351,20.878853,0.693489,20.787066,0.62479615,23.66379,2.8775475,99.0,21.03316,21.634111,0.40706545,22.112978,21.543741,22.206373,0.70478445,23.335594,2.667025,21.205246,0.8116792,21.037966,0.5795504,6,0.723759454958581
iDR3.SPLUS-s25s32.040359,48.92399981351068,-31.789893170928,0.36007524,0.005321026,1.0053495,"[1.1531764,1.9292779,2.5139806,3.3894994]",5.455591,8.0,7.237715,18.034647,1.3653369,22.075928,0.9312348,21.159286,0.65778387,99.0,20.432768,20.654325,0.6482431,20.43344,0.5189503,23.84242,3.899805,21.182804,0.7869952,21.094744,0.2864199,21.087008,21.10819,20.817652,0.22801608,20.644722,0.2581189,20.12902,0.34763357,21.40357,0.93323225,6,0.8706852975291557
iDR3.SPLUS-s25s32.006702,49.65631987898785,-32.75693903999411,0.047811873,0.46052468,1.853653,"[1.7119532,3.2406578,4.8485494,6.2824144]",8.083387,5.0,7.8756413,18.364752,1.840127,99.0,21.589981,21.89191,1.3456225,99.0,20.432768,25.717205,72.4427,20.290245,0.48245895,23.194304,2.2780037,99.0,21.03316,21.412552,0.40905717,21.513224,21.070955,22.194029,0.858484,20.6465,0.27255797,21.36234,1.1457049,21.509817,1.0930539,6,0.8492103161692113
iDR3.SPLUS-s25s32.040367,49.202445611532575,-31.791499151813905,0.0019887083,0.2881376,1.404766,"[1.7554275,3.7529397,5.6991735,7.830314]",9.809889,14.0,6.9771504,18.188671,1.941681,20.77266,0.3330496,23.337069,5.752256,23.113503,7.962015,99.0,20.54751,20.497372,0.6357335,20.68202,0.24742644,19.727932,0.24035908,20.92282,0.28532588,20.994118,20.676823,20.358564,0.17473346,20.060324,0.1740575,20.091747,0.3874035,19.760263,0.23784837,6,0.7810327138882274
iDR3.SPLUS-s25s32.006773,48.79370466734579,-32.753555302187486,0.30295235,0.5800066,2.3809898,"[1.6968343,3.6851215,5.0889716,5.9812365]",8.685571,3.0,8.856976,18.454075,2.239738,99.0,21.589981,23.027325,4.651359,99.0,20.432768,20.565392,0.77734745,99.0,20.803356,21.694717,0.7048779,20.931915,0.81377935,21.665762,0.62543017,21.624622,21.750082,20.805141,0.29087573,20.813084,0.38852158,20.835072,0.86010015,20.237272,0.413432,6,0.545448488268269
iDR3.SPLUS-s25s32.040425,48.91738438685128,-31.786527837941,0.5242426,0.15079302,1.1775692,"[1.104697,2.1857753,4.6612267,6.484935]",3.9021475,10.0,6.9061427,17.87402,1.380344,21.965088,0.7538902,22.172976,1.4941287,22.235596,2.6895623,21.27406,1.0255582,25.494406,48.810402,21.582027,0.43766025,22.936714,3.5337396,21.671003,0.43536475,22.054216,21.63743,22.202122,0.72593373,20.226648,0.15796965,20.501558,0.4384797,20.123775,0.2580086,6,0.7664394408564478
iDR3.SPLUS-s25s32.040428,49.8176347765032,-31.79062252616257,0.046386424,0.5252866,2.1065342,"[1.8409868,3.4299407,4.7173805,7.196851]",10.16764,7.0,7.3750567,18.288465,2.4639895,22.40089,1.5955801,99.0,21.002748,99.0,20.432768,20.362709,0.6205851,99.0,20.803356,23.665796,4.1541753,22.311823,2.7817194,21.894203,0.7523246,21.842644,21.599585,22.390215,1.2152942,19.995525,0.17758861,19.327034,0.20787199,19.528955,0.20803276,6,0.7329478562060128
