ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s35.043304,53.316614245597535,-31.87650090997192,0.0004515926,0.06256473,1.0667404,"[0.97341204,1.6616458,2.1324804,2.7955124]",4.6351714,12.0,6.941318,17.787277,1.4558204,99.0,21.587793,99.0,21.146276,20.632175,0.6225967,20.502817,0.5679248,20.13266,0.3894343,22.177929,0.8631492,21.057388,0.70782816,21.143772,0.3084765,21.120169,21.16821,21.191946,0.32776314,20.857481,0.3304418,20.784384,0.7575336,20.086191,0.30470362,6
iDR3.SPLUS-s25s35.043310,53.31836632966457,-31.87630627879263,6.0434704e-05,0.3369475,1.5081762,"[1.3223464,2.4967158,3.0206702,3.6130464]",10.320536,8.0,7.535688,18.373297,2.1160798,99.0,21.587793,99.0,21.146276,24.981867,44.988316,20.502584,0.7499578,21.099125,1.2472862,21.739712,0.76327175,99.0,21.206501,20.856295,0.3130672,21.617733,20.749987,21.919584,0.8442954,20.70442,0.37958863,19.575657,0.33004734,19.835514,0.32007736,6
iDR3.SPLUS-s25s35.043379,54.95642148318694,-31.875057517020508,0.073960066,0.4992373,1.9969538,"[2.0477524,5.3578067,7.751793,9.676804]",4.2995276,5.0,8.737678,18.183586,1.7609351,22.205767,1.1637654,22.4452,2.3821354,20.935741,0.948689,21.737148,1.8954136,21.132486,1.0456662,21.092941,0.34287134,21.074083,0.7726278,20.786901,0.24076486,21.685535,21.528063,20.816517,0.25156787,20.957153,0.3916802,21.07355,1.0842578,19.953993,0.29599044,6
iDR3.SPLUS-s25s35.043388,54.21642272345035,-31.8774416394182,0.20368361,0.17085701,1.2060646,"[1.0635405,2.354665,4.947303,6.80502]",3.0283003,10.0,6.6842737,17.281868,1.2524465,99.0,21.587793,22.068773,1.2299752,99.0,20.646551,99.0,20.649456,99.0,20.889978,21.480217,0.3460409,22.52564,2.0696936,20.794699,0.17529985,21.075148,21.090796,20.697582,0.16358009,20.163122,0.13422967,19.839888,0.24706471,20.871279,0.4856321,6
iDR3.SPLUS-s25s35.043417,54.296958904791445,-31.876697516275364,0.05580176,0.5646353,2.296925,"[1.7745258,4.136422,5.1684866,7.148077]",7.966721,3.0,9.040813,18.291754,2.0190248,23.305956,3.703824,23.524683,7.442224,20.848763,1.0125514,20.38173,0.60982114,99.0,20.889978,21.712154,0.6758339,99.0,21.206501,20.610294,0.23315975,21.69289,22.044779,21.52518,0.5481825,20.420546,0.26772848,20.065865,0.48027924,20.832924,0.7428714,6
iDR3.SPLUS-s25s35.043451,54.70404319219278,-31.87506610542538,0.34314403,0.39478892,1.6523161,"[1.392819,2.602986,3.5715601,6.466813]",8.449394,3.0,6.656411,18.19229,1.815403,23.798515,4.417155,23.115309,3.8694317,99.0,20.646551,19.936466,0.31560716,99.0,20.889978,21.867828,0.6046827,21.20046,0.75177205,20.944204,0.24300395,21.072033,21.014526,21.099546,0.28486153,20.770025,0.28606945,99.0,20.942734,22.051096,1.7640822,6
iDR3.SPLUS-s25s35.043533,54.43475660908118,-31.87462367276511,0.06892361,0.35854328,1.5589516,"[,1.6183224,3.858711,6.8182597,11.8286495]",4.882281,19.0,6.5866814,17.09013,2.4394062,21.658144,0.86416554,99.0,21.146276,23.384369,11.080632,20.093035,0.49857482,99.0,20.889978,20.785427,0.30761254,20.444262,0.5158091,20.073107,0.15177618,20.60894,20.176369,20.120663,0.16129532,19.484253,0.12107953,18.981554,0.18928264,18.80206,0.12260959,6
iDR3.SPLUS-s25s35.043557,53.95973313314127,-31.873881004121017,0.0027261584,0.23299456,1.3037717,"[1.4330204,3.7494342,6.1096435,8.114232]",6.156408,11.0,7.350946,17.836996,1.5914097,21.738098,0.7430101,23.006275,3.9155304,99.0,20.646551,21.903284,2.107367,21.167929,1.0310786,22.127531,0.8457348,21.133112,0.7785539,20.699844,0.21580374,21.117607,20.858149,21.064535,0.30632147,20.343216,0.2136581,20.179268,0.4563039,19.913559,0.27309176,6
iDR3.SPLUS-s25s35.043636,53.41086657568558,-31.870069570386384,0.07217853,0.3559888,1.552768,"[,1.6398631,4.52091,7.502342,10.240726]",6.773516,8.0,8.401479,17.981522,1.7361996,25.180946,19.049143,20.892763,0.60577655,99.0,20.646551,22.644978,4.811964,23.634842,11.509667,20.840929,0.29953656,20.565216,0.5332818,21.135506,0.36221102,21.264296,21.072477,21.025982,0.33295524,20.506716,0.285174,20.48771,0.6902317,19.804277,0.2813943,6
iDR3.SPLUS-s25s35.043709,54.48678443610041,-31.87037977663277,0.0026662527,0.18921864,1.2333782,"[1.2107185,2.6491113,4.525088,7.8415403]",3.6703818,12.0,7.5788226,17.539104,1.6104767,99.0,21.587793,99.0,21.146276,20.569078,0.7063258,99.0,20.649456,20.695423,0.7118704,21.492432,0.5027795,20.428333,0.43464053,20.437088,0.1806337,21.41785,20.648407,20.092115,0.13432997,20.042252,0.17248459,19.796267,0.34127033,20.00739,0.31642085,6
iDR3.SPLUS-s25s35.043786,54.32189423305468,-31.86902865435867,0.03277688,0.16958094,1.2042114,"[,2.2227273,5.422765,7.417495,10.294069]",4.8666673,5.0,8.282825,17.98626,1.7156782,99.0,21.587793,99.0,21.146276,99.0,20.646551,19.90309,0.42302197,23.503239,11.134107,21.210726,0.4587453,19.916283,0.32116526,20.577435,0.24328813,21.18655,20.124607,19.776516,0.1191819,19.79199,0.16184601,19.470903,0.29919347,19.521685,0.23942968,6
iDR3.SPLUS-s25s35.043869,54.72858519420638,-31.866555441707725,0.0032567522,0.44440073,1.7998583,"[1.0541046,1.9377587,3.1474283,4.188271]",7.0408025,6.0,7.011495,18.157236,1.5812594,99.0,21.587793,23.434473,4.5679584,20.824797,0.6630719,20.529535,0.478077,99.0,20.889978,22.702297,1.1458156,21.584085,0.94141585,20.912584,0.20818233,21.23988,21.01365,21.24678,0.28735152,21.224117,0.38214168,21.08283,0.8338172,22.228065,1.8270692,6
