ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s27s36.010807,58.18950066833448,-35.263095472412736,0.47407132,0.12708735,1.14559,"[0.8206206,1.5507989,2.5095315,5.301985]",3.556315,4.0,6.6527534,17.669413,0.9734568,99.0,21.535622,21.473743,0.7715743,99.0,20.459126,99.0,20.092134,99.0,20.464106,21.677504,0.6026534,20.554663,0.4316576,21.333803,0.3467157,21.426275,21.962877,21.828869,0.5992789,22.036957,0.7960543,20.285538,0.32467636,20.601349,0.36246753,6
iDR3.SPLUS-s27s36.010825,57.8009603778958,-35.26403114301362,0.49338755,0.4331227,1.7640501,"[1.1920475,2.162913,2.8807006,3.5832305]",6.8170323,2.0,8.419333,17.992239,1.5162001,99.0,21.535622,21.81953,1.7055213,19.797626,0.41028973,21.30181,1.7131078,21.959236,3.0584846,20.299957,0.26779222,21.343134,1.3996218,21.496649,0.6471179,21.240273,21.151377,21.058868,0.47498402,21.79653,1.0164149,19.764002,0.3195698,25.65055,60.284428,6
iDR3.SPLUS-s27s36.009092,57.19027178607118,-35.32046493767482,0.32654482,0.21635658,1.2760906,"[1.0658956,2.8860822,3.6381757,4.4215913]",0.0,1.0,8.474953,17.86035,0.9688872,22.711637,1.8114405,22.681108,2.7990918,99.0,20.459126,99.0,20.092134,21.225021,1.1624821,24.242413,7.510589,99.0,20.530437,22.027813,0.7876006,99.0,23.103222,20.855732,0.29490086,20.969738,0.35682815,21.506899,1.1895214,20.444056,0.3747407,6
iDR3.SPLUS-s27s36.010850,57.631284685946966,-35.26355767839959,0.35939848,0.35904676,1.5601761,"[1.1550478,2.3252616,4.401803,3.8703232]",4.449844,2.0,7.0856104,17.850239,1.1276608,22.517519,1.3495357,99.0,20.935532,21.757645,1.6411843,21.44856,1.295883,22.099869,2.2991576,20.936451,0.31796622,99.0,20.530437,22.008484,0.6880365,21.823439,22.203434,22.535631,1.2258154,20.845177,0.2813177,20.810938,0.5547598,21.924183,1.2914517,6
iDR3.SPLUS-s27s36.009103,57.15405386792358,-35.31995704997976,0.34009707,0.21843785,1.2794888,"[0.9426454,1.849103,2.4937658,4.1863146]",0.0,1.0,8.188121,18.006283,0.94787765,21.340017,0.48345622,99.0,20.935532,99.0,20.459126,21.553444,1.516297,20.274834,0.45772597,23.221756,2.7595954,20.613323,0.5034717,21.652737,0.52485466,21.303848,21.557127,21.262442,0.40273017,20.966341,0.3346408,22.445545,2.6529949,21.454145,0.8919279,6
iDR3.SPLUS-s27s36.009173,57.57907002986845,-35.318532736164066,0.3104686,0.27633578,1.3818563,"[0.9222876,1.5697447,2.1127276,2.957461]",0.0,1.0,7.1444283,18.176191,0.93153876,24.835466,10.069695,99.0,20.935532,21.403013,1.0487669,20.766665,0.6136368,99.0,20.464106,21.827446,0.6369678,99.0,20.530437,21.963057,0.58371276,21.786617,22.048016,21.135197,0.30016053,22.320946,0.964588,20.929441,0.5471972,21.17695,0.5744087,6
iDR3.SPLUS-s27s36.009179,57.66432817740626,-35.318163623779135,0.13573977,0.20314497,1.2549334,"[1.4987131,3.6788342,5.717643,5.717643]",5.0580664,1.0,8.302949,18.201752,0.95294046,22.928236,2.1899765,20.802868,0.49433157,20.231356,0.45070755,21.020462,0.9724373,21.56637,1.5655934,21.528778,0.60857743,21.377558,1.0618198,21.221367,0.37076968,21.474491,21.301846,20.757973,0.2662695,20.583735,0.24565744,20.77029,0.59312826,21.277409,0.7909105,6
iDR3.SPLUS-s27s36.009183,57.17377234236421,-35.317589832934594,0.39690742,0.18637234,1.2290634,"[0.7165659,1.3489515,1.6916206,1.9943848]",0.0,1.0,8.306989,18.152729,0.9334584,99.0,21.535622,21.06906,0.619159,99.0,20.459126,22.504631,3.759574,22.82642,4.9292927,22.37635,1.3105019,99.0,20.530437,22.177837,0.8790104,22.233757,22.107412,99.0,21.833641,23.756466,4.502012,24.863846,25.424177,21.314829,0.8111868,6
iDR3.SPLUS-s27s36.009208,58.3413184339622,-35.31470613432946,0.39990982,0.4816519,1.9292054,"[1.4128321,2.4743662,4.0003686,6.6542525]",6.423336,1.0,8.081093,18.23357,1.4950159,20.866846,0.39804736,22.766499,3.6242776,99.0,20.459126,20.133976,0.5366798,20.672127,0.8573728,21.234087,0.57812864,20.234692,0.46308568,21.823372,0.7799046,22.464685,21.675789,21.452568,0.6087168,21.203564,0.5325606,20.400732,0.51789355,21.280499,0.97312236,6
iDR3.SPLUS-s27s36.009225,57.84065077758075,-35.316518662200096,0.3475629,0.4993133,1.997257,"[1.54996,2.8225381,3.765224,6.2164884]",0.0,0.0,8.743366,18.399975,1.1953881,22.894894,2.2227592,21.405462,0.8984223,21.283163,1.2351592,20.919693,0.9292441,21.865713,2.1612945,20.842905,0.33990183,99.0,20.530437,22.192768,0.9455342,22.585875,21.998484,21.180262,0.40946397,21.352943,0.5207418,99.0,20.604609,20.717077,0.4943946,6
iDR3.SPLUS-s27s36.009281,57.08538251159988,-35.31371815065387,0.040253334,0.17453325,1.2114359,"[1.5076033,3.9046543,5.8169317,7.283042]",3.49236,4.0,8.911742,17.800026,1.2138404,21.887287,1.1616474,20.007421,0.3287903,99.0,20.459126,20.314783,0.70941097,19.757215,0.4148531,21.674044,0.97078794,20.198238,0.5014887,20.297007,0.21935321,21.012283,21.287159,99.0,21.833641,20.129105,0.22557783,25.708265,77.90067,20.591671,0.58667797,6
iDR3.SPLUS-s27s36.009292,57.27942997441193,-35.31393184117397,0.1033935,0.052657843,1.0555848,"[1.3617142,3.3111217,5.638159,7.8773847]",3.6831279,11.0,7.227328,17.131927,1.3128974,99.0,21.535622,21.054659,0.7995461,19.920183,0.43474305,19.875488,0.43899724,20.92917,1.1256771,20.834652,0.4152997,21.489351,1.5197803,20.536951,0.25545406,20.91473,20.973822,20.513462,0.27447006,19.889389,0.16850147,19.350485,0.20918663,19.307238,0.16800538,6
iDR3.SPLUS-s27s36.009300,56.92508819883282,-35.31193899881262,0.39356533,0.49500048,1.9801999,"[0.7004169,1.1484971,1.4900203,1.91567]",0.0,1.0,6.8067884,18.05558,0.90472406,99.0,21.535622,99.0,20.935532,99.0,20.459126,99.0,20.092134,20.431376,0.34794602,24.647993,6.701381,21.019257,0.4796097,22.232325,0.5777449,21.900473,22.83371,22.057455,0.5403404,26.142462,25.410934,24.066067,7.6222744,20.74369,0.30093566,6
iDR3.SPLUS-s27s36.009326,56.82094480007493,-35.3106296397419,0.018567922,0.46911293,1.8836398,"[1.4656855,3.570374,5.3844624,8.986577]",5.5013885,7.0,7.1676145,17.578615,2.0686228,22.217169,1.7116089,21.019688,0.9043474,99.0,20.459126,99.0,20.092134,20.136648,0.6494719,21.44777,0.8720286,20.899117,1.0556461,20.687122,0.34217784,21.483723,21.195326,20.607687,0.34916636,20.14424,0.25124148,99.0,20.604609,19.633732,0.2656526,6
iDR3.SPLUS-s27s36.009329,58.0836249331699,-35.3114810243885,0.04013897,0.40597695,1.6834363,"[,2.0887015,4.4610987,7.0314164,10.425492]",4.6563034,4.0,7.928424,17.839067,2.017737,99.0,21.535622,21.179737,1.2016265,99.0,20.459126,19.67483,0.49454367,20.555883,1.0832661,21.131632,0.7400464,20.468657,0.80651194,20.64263,0.3743387,21.070145,20.86175,20.000101,0.22782208,19.94862,0.23753932,19.265354,0.25833985,19.44149,0.2539887,6
iDR3.SPLUS-s27s36.009349,56.88229251473866,-35.31028950435274,0.47980204,0.16954958,1.2041658,"[1.2971497,2.897427,5.670307,8.048343]",6.0269394,6.0,7.1810656,17.178907,1.438019,99.0,21.535622,22.058346,2.0720758,22.59218,5.2112045,19.99033,0.5082692,21.58928,2.153142,21.130198,0.56793714,99.0,20.530437,20.554588,0.26616699,20.600687,20.51112,20.754248,0.35089463,20.177717,0.22674546,19.47491,0.2412788,19.37161,0.1834505,6
iDR3.SPLUS-s27s36.009350,56.70232887756175,-35.309140766588285,0.43622348,0.19706702,1.245434,"[1.3510429,3.9333146,5.677299,7.54055]",6.7239056,5.0,7.9762464,17.581556,1.2567583,21.899412,1.0523108,20.842424,0.6333407,20.627708,0.7999217,23.127127,8.795602,99.0,20.464106,20.781033,0.39860326,19.993303,0.38796592,20.715302,0.29503247,21.310041,21.192602,20.614296,0.29523402,20.514015,0.29666722,22.230246,2.889544,19.97082,0.30269685,6
iDR3.SPLUS-s27s36.009367,56.65060454476997,-35.30825384134561,0.3142856,0.57632184,2.3602822,"[,2.0727913,4.6057734,8.712636,12.146662]",7.8794775,5.0,8.079947,17.709461,2.0244436,99.0,21.535622,20.462666,0.5197331,99.0,20.459126,19.592308,0.40829507,19.392998,0.33172417,21.923426,1.3642017,19.51268,0.29867837,20.65499,0.33353895,21.37391,20.61578,22.651413,2.295633,22.82911,2.975884,20.67303,0.818252,18.616089,0.10362322,6
iDR3.SPLUS-s27s36.009370,56.64824500625501,-35.307999059375696,0.34874272,0.46827096,1.8806572,"[,2.1680114,5.922313,0.08139561,-6.9583464]",0.0,0.0,9.369362,18.231245,1.0838836,99.0,21.535622,26.41611,86.93947,99.0,20.459126,24.051065,17.223494,99.0,20.464106,21.131363,0.46032545,23.774128,10.49641,21.10187,0.3517958,22.22404,99.0,22.25892,1.1175852,99.0,21.518583,24.047464,12.763148,19.431873,0.15331365,6
iDR3.SPLUS-s27s36.009389,58.30431030816892,-35.30836715207435,0.0067182723,0.5964005,2.4777036,"[1.3525835,2.489868,3.5390582,4.7253675]",8.62732,11.0,6.68899,17.552591,2.2695515,21.638721,0.886949,24.04058,12.856089,20.608412,0.8415227,99.0,20.092134,21.12409,1.4251,21.819588,1.0869703,99.0,20.530437,20.783922,0.32928562,20.68943,20.560242,20.361944,0.2454991,20.026241,0.19826137,21.81008,2.0771873,20.37609,0.46480072,6
iDR3.SPLUS-s27s36.009407,58.08957457172713,-35.30888724851863,0.1367794,0.19572651,1.2433581,"[1.0333995,1.9420171,3.8703344,4.7213902]",-0.18428954,1.0,6.5725822,18.201267,0.83076334,22.08643,0.688081,22.256527,1.2774817,23.663223,7.1615763,21.804144,1.38255,21.193521,0.7702389,23.027802,1.6699258,99.0,20.530437,21.465317,0.3157393,21.429476,21.90184,22.141733,0.6440809,21.96188,0.5969767,21.259647,0.6380633,20.89258,0.3809878,6
iDR3.SPLUS-s27s36.009434,56.67629226035518,-35.30621963652835,0.48380023,0.29650313,1.4214705,"[1.4654994,2.5105,3.3179545,4.344197]",6.779766,2.0,7.632541,17.90528,1.3536758,99.0,21.535622,22.37563,2.508028,99.0,20.459126,19.768234,0.3884702,99.0,20.464106,21.870417,1.0500528,21.318768,1.2676773,21.616829,0.65353703,21.067839,21.669214,21.514902,0.65310824,20.585054,0.306508,21.253077,1.1378479,20.879343,0.6752974,6
iDR3.SPLUS-s27s36.009447,56.74564843288615,-35.30621880936593,0.14412339,0.3556574,1.5519694,"[0.9818615,2.0522904,3.4782004,4.5038257]",5.317135,2.0,6.787436,17.89687,1.1130064,22.119268,0.8754523,22.243462,1.5590217,99.0,20.459126,20.726871,0.6578223,21.705725,1.5746317,22.599087,1.4403703,20.820478,0.56393343,22.074509,0.69887215,22.762857,22.479517,20.914547,0.26498234,21.154068,0.36319515,20.515951,0.40624192,20.216095,0.2579688,6
iDR3.SPLUS-s27s36.009448,57.93057602772287,-35.307995519594606,0.48257864,0.4512111,1.8221942,"[1.2366269,2.3139064,3.7487621,5.8281965]",8.21015,3.0,7.638704,17.835745,1.8528415,21.357632,0.765054,20.780111,0.71513504,99.0,20.459126,21.036667,1.4686004,99.0,20.464106,21.63054,0.9947801,99.0,20.530437,20.429878,0.26453555,21.677343,21.280994,21.28293,0.6355606,22.808336,2.816855,99.0,20.604609,20.083088,0.39118105,6
iDR3.SPLUS-s27s36.009474,57.89354958901321,-35.30731637021126,0.07115191,0.5077299,2.0314052,"[,1.5397356,3.3479269,5.461645,11.339658]",6.256584,7.0,6.962913,17.742264,2.3199685,22.359715,2.0587828,99.0,20.935532,20.837414,1.2412058,21.227438,1.8738389,19.668028,0.43606856,20.735607,0.4676431,99.0,20.530437,21.841074,1.0359752,21.592175,21.748669,20.840296,0.45297223,19.696129,0.17241932,20.00901,0.46753114,19.635973,0.2776462,6
iDR3.SPLUS-s27s36.009481,56.67515809521762,-35.304670366797886,0.21767987,0.32393068,1.4791383,"[1.4532244,3.1040466,5.65924,7.758313]",5.7955174,4.0,7.4450355,17.710938,1.2930522,99.0,21.535622,20.434008,0.38579848,21.122292,1.1144586,20.938944,1.0390413,99.0,20.464106,22.326435,1.4597573,20.526608,0.5598893,21.184343,0.40152606,23.00477,22.542383,21.321138,0.49969164,20.554771,0.27256382,19.828505,0.28123343,19.71635,0.21209408,6
iDR3.SPLUS-s27s36.009487,57.93635041876943,-35.30683458582186,0.12699082,0.15409464,1.1821654,"[1.5718231,3.2586117,4.1308823,5.38842]",6.635941,1.0,9.028158,18.260593,1.2085774,99.0,21.535622,21.640219,1.507182,22.149784,3.7061548,24.296492,28.225058,99.0,20.464106,21.495232,0.8397308,21.634705,1.9142617,21.613926,0.7506569,21.781225,21.916687,21.084425,0.5063523,20.414152,0.2976926,20.77192,0.8419406,19.98919,0.34308589,6
iDR3.SPLUS-s27s36.009489,58.365759357068605,-35.30443887714694,0.34781262,0.61685985,2.610011,"[0.965798,2.1234596,2.890487,4.41798]",0.0,0.0,9.079069,18.350847,0.8072267,23.293213,1.9486194,99.0,20.935532,99.0,20.459126,99.0,20.092134,99.0,20.464106,22.540613,1.0122606,22.761826,2.4870522,22.3777,0.68417704,21.980211,22.294518,23.476797,2.0615652,21.316778,0.31206685,21.175386,0.55676633,22.34256,1.3605386,6
iDR3.SPLUS-s27s36.009517,57.210054787853416,-35.30600077616561,0.42525235,0.10776806,1.1207849,"[1.0205233,2.09051,4.18169,4.8612504]",3.9010353,5.0,8.307185,17.574286,1.069212,99.0,21.535622,99.0,20.935532,22.401104,3.86908,99.0,20.092134,21.467335,1.6839987,21.454903,0.66983956,99.0,20.530437,21.355097,0.49387017,21.395338,21.466116,21.166862,0.4560258,21.133894,0.48158115,20.53732,0.5667387,19.788301,0.23832408,6
iDR3.SPLUS-s27s36.000519,57.38478883103266,-35.56971259152041,0.12046691,0.5477315,2.2110763,"[1.2228625,2.8299773,4.4440465,5.5940433]",7.030008,4.0,6.992374,17.754917,1.8694263,99.0,21.535622,99.0,20.935532,99.0,20.459126,21.932962,2.8234787,20.96679,1.1322402,21.056059,0.49454582,20.577824,0.63905776,21.731379,0.72805995,21.295279,21.791368,20.848145,0.355054,20.35431,0.24816786,20.724613,0.70797366,20.776558,0.62143373,6
iDR3.SPLUS-s27s36.000532,57.74806473784166,-35.56942055953789,0.35235947,0.44021505,1.7864002,"[1.0534034,3.5514514,4.236059,4.9257507]",2.9431565,2.0,8.256814,17.967339,1.0491997,99.0,21.535622,21.163887,0.62445855,99.0,20.459126,21.343792,1.2222512,20.904167,0.7961491,23.81896,4.6727457,20.82772,0.59891605,21.268263,0.35257372,21.629568,21.938454,21.041756,0.3145694,20.97093,0.3234434,20.462425,0.41269797,21.253017,0.7134113,6
iDR3.SPLUS-s27s36.010870,57.94757448484883,-35.26225846033388,0.07498155,0.2928329,1.4140929,"[1.0396625,1.9081119,2.5752609,3.4180403]",6.187757,6.0,6.673932,17.913925,1.4147038,21.932589,0.97758853,20.823175,0.56105834,19.99804,0.40554217,21.663313,1.9678867,22.809284,5.507972,21.372688,0.5910333,22.952244,5.0675755,20.850119,0.29333574,21.31513,20.860493,20.704687,0.28187096,20.750257,0.31951088,99.0,20.604609,21.57369,1.1603903,6
iDR3.SPLUS-s27s36.000544,58.31135352264592,-35.56676646955464,0.39713886,0.2485891,1.3308297,"[1.6345149,3.592662,6.916141,8.213505]",4.1947484,3.0,7.4814525,17.69844,1.4056197,20.929811,0.4434384,22.298563,2.4785857,24.499273,28.929413,99.0,20.092134,19.777884,0.4065144,20.547785,0.33143696,20.724802,0.7816465,21.462994,0.5881659,22.347658,21.697565,21.123856,0.47272056,20.232225,0.2321053,20.653658,0.6985934,20.373049,0.4516542,6
iDR3.SPLUS-s27s36.010949,57.42651103822864,-35.26035313600779,0.1930199,0.2020843,1.2532653,"[0.89548445,1.7705865,2.8441188,4.0817614]",4.7531343,4.0,6.639721,17.807562,1.0108905,99.0,21.535622,99.0,20.935532,21.274498,0.9829358,99.0,20.092134,20.335901,0.42625415,21.979555,0.7739085,99.0,20.530437,22.229223,0.7879494,22.117544,22.152157,21.263609,0.35668078,20.570406,0.20487572,19.99419,0.24588874,21.4223,0.7614855,6
iDR3.SPLUS-s27s36.000560,58.3617627449883,-35.56614506272771,0.38801545,0.47697675,1.9119608,"[1.4346598,3.3068497,5.054865,6.8630037]",5.775105,1.0,8.920304,17.774868,1.3400062,99.0,21.535622,20.433779,0.42296323,20.491388,0.68553746,20.151447,0.5553297,21.467588,1.8136657,22.79175,2.4674578,21.02666,0.97548616,21.202387,0.43780953,21.747816,21.64005,21.141422,0.45438167,21.609394,0.77779144,99.0,20.604609,20.194105,0.36236486,6
iDR3.SPLUS-s27s36.000577,57.33478779500184,-35.56834724635079,0.21689942,0.36893052,1.5846117,"[0.97972226,1.9663229,5.350854,6.1121445]",4.8069386,4.0,7.528089,17.864235,1.0186907,99.0,21.535622,21.813766,1.0613265,99.0,20.459126,21.536856,1.3542651,99.0,20.464106,23.15096,2.343778,21.067192,0.69238704,21.785751,0.5286819,21.809217,22.269548,21.706715,0.5397225,20.907269,0.28507867,21.38742,0.89909923,20.607683,0.36752507,6
iDR3.SPLUS-s27s36.011600,58.36635884512096,-35.237015036120226,0.37793306,0.3944177,1.6513032,"[0.966747,1.8101813,3.4416347,4.193277]",5.3060613,3.0,8.653645,17.928438,1.1457231,22.54107,1.6309556,99.0,20.935532,99.0,20.459126,22.142046,2.989505,99.0,20.464106,22.361036,1.4343703,22.012268,2.0866728,21.922747,0.75214916,21.49167,22.058922,21.460876,0.5400519,21.366276,0.54442877,21.626286,1.4063562,20.161095,0.30608872,6
iDR3.SPLUS-s27s36.011624,58.20100516062817,-35.237229194641735,0.056362625,0.17140752,1.2068659,"[2.4428596,6.4647512,7.9348717,7.9348717]",5.8106384,4.0,9.100205,17.904337,1.3224787,99.0,21.535622,99.0,20.935532,19.97274,0.5410469,99.0,20.092134,19.888422,0.5240365,25.261784,29.608301,99.0,20.530437,20.102703,0.20247641,21.30116,21.006401,20.072405,0.21620432,19.525616,0.1436007,19.68061,0.33655342,19.36582,0.21083654,6
iDR3.SPLUS-s27s36.011660,56.83175799762991,-35.23606543177665,0.40010035,0.54221743,2.1844432,"[1.6100621,4.3538375,5.8654084,7.5181546]",5.0406933,1.0,9.121416,18.238922,1.2530258,24.979557,15.652309,99.0,20.935532,99.0,20.459126,99.0,20.092134,22.239492,3.230189,21.029821,0.4274511,22.181946,2.4711676,21.238327,0.40880367,21.602358,21.219309,21.770132,0.7312287,21.168812,0.46356025,19.821507,0.27206075,19.744783,0.21193111,6
iDR3.SPLUS-s27s36.010950,57.23793357144969,-35.2600302950985,0.27922907,0.46805686,1.8799002,"[1.1208242,2.2166872,2.979308,6.9183517]",3.5053613,3.0,6.599907,17.840822,1.3893524,24.232378,6.707127,22.345993,1.8789445,21.442863,1.2609159,22.113726,2.460218,99.0,20.464106,22.241095,1.0850353,23.438026,6.545337,20.902271,0.25664762,21.0821,20.908203,21.090729,0.3348421,20.929531,0.31411603,19.867374,0.24156187,20.611937,0.39938837,6
iDR3.SPLUS-s27s36.010951,57.37359886567471,-35.26020951224079,0.4335588,0.21094662,1.2673414,"[1.1049666,1.9977832,3.3265538,4.698239]",6.850877,2.0,7.2049665,17.888733,1.2914453,21.413813,0.6266962,20.532843,0.443915,21.33256,1.4215392,99.0,20.092134,20.732704,0.8406954,22.623821,1.924783,21.446009,1.3060567,21.859974,0.7712753,21.50208,21.78922,21.76874,0.7783451,21.048943,0.43652177,20.383825,0.4823441,20.292818,0.37111935,6
iDR3.SPLUS-s27s36.010958,58.187533470238535,-35.25825674005598,0.17575784,0.15053952,1.1772178,"[1.0912421,2.0051606,3.048564,4.9563565]",5.599933,3.0,8.125263,17.971138,1.0200485,99.0,21.535622,20.70353,0.4820666,22.65036,4.43302,21.209963,1.2662592,99.0,20.464106,21.537806,0.67147505,22.249704,2.591041,21.842997,0.70064145,21.595457,21.939487,21.86273,0.7830144,21.248037,0.4884932,22.14521,2.2694137,20.93745,0.6253159,6
iDR3.SPLUS-s27s36.000615,57.44041181457452,-35.56757670516606,0.022432672,0.54139584,2.1805296,"[1.2091649,2.378626,3.553119,5.7538652]",7.5879107,4.0,6.8635864,17.914215,1.8744107,21.505705,0.71736395,99.0,20.935532,21.137527,1.2502915,99.0,20.092134,99.0,20.464106,21.81461,0.9820414,99.0,20.530437,22.353527,1.2753708,22.072733,22.374819,21.295282,0.52902377,20.747896,0.35161054,22.2069,2.7368112,19.851126,0.26248288,6
iDR3.SPLUS-s27s36.010982,57.34210103659128,-35.258935246237066,0.3478067,0.009621143,1.0097146,"[0.92773205,1.9007307,2.9352758,3.010243]",0.0,0.0,9.106152,18.351887,0.50170714,99.0,21.535622,21.993368,0.9476434,20.952541,0.562807,99.0,20.092134,20.702503,0.4586313,24.347399,5.2394967,24.314194,10.19038,21.900024,0.44708845,21.361963,21.54774,21.719084,0.41595662,21.52224,0.3768451,20.796497,0.39425153,22.138214,1.1292636,6
iDR3.SPLUS-s27s36.011670,57.25153316831622,-35.23731244664846,0.1668499,0.27293038,1.3753842,"[1.5025523,2.9441295,4.5711365,7.7151537]",9.881277,6.0,6.806299,17.532782,1.9351776,99.0,21.535622,99.0,20.935532,21.161102,1.6524706,20.242182,0.7481264,21.286438,1.9052942,24.369225,13.09414,99.0,20.530437,20.42661,0.28106025,20.831371,20.568312,22.393639,1.8822136,20.201935,0.27317014,19.9966,0.46048525,19.629574,0.2749758,6
iDR3.SPLUS-s27s36.011676,57.74212320525435,-35.237200202418705,0.40184903,0.63996875,2.7775364,"[1.3511168,3.116044,3.9488723,4.788164]",0.0,0.0,9.541725,18.341293,1.2239509,21.73468,0.71973664,99.0,20.935532,21.177275,1.0545005,99.0,20.092134,99.0,20.464106,21.357428,0.5127542,99.0,20.530437,22.296455,0.9783494,22.131062,22.559113,23.679188,3.8317873,21.492985,0.5571277,20.840296,0.6225656,20.874954,0.53768307,6
iDR3.SPLUS-s27s36.011678,57.98921622416045,-35.23642377160201,0.3917665,0.12622058,1.1444536,"[1.6521382,3.2042496,4.269976,5.745124]",7.2817245,2.0,7.6648006,17.994303,1.303631,21.886124,1.0945266,20.871277,0.68460226,99.0,20.459126,99.0,20.092134,22.070087,3.2789423,20.763412,0.39674097,99.0,20.530437,21.89614,0.8963402,21.362513,21.014423,21.066818,0.45902804,20.55975,0.31420976,99.0,20.604609,19.95494,0.30713788,6
iDR3.SPLUS-s27s36.011687,58.25406158456511,-35.23487769280698,0.34726536,0.39948964,1.6652502,"[0.87019783,1.4907591,2.0867937,3.0419774]",0.0,0.0,6.5830708,18.479925,0.8865019,22.745928,1.1391736,99.0,20.935532,99.0,20.459126,99.0,20.092134,99.0,20.464106,21.90485,0.5420426,22.489025,1.8574295,21.729614,0.36417842,21.723038,21.744104,21.897358,0.46620283,21.711655,0.43099195,21.71493,0.87913394,24.072554,6.436171,6
iDR3.SPLUS-s27s36.011017,57.76692629515061,-35.257415662434624,0.34353065,0.32561547,1.4828335,"[1.401022,2.79983,3.755929,7.1066623]",6.720459,2.0,7.2617016,18.182318,1.3706211,22.32721,1.4420099,20.927832,0.6336489,99.0,20.459126,20.686619,0.82019013,20.722874,0.82681686,20.823355,0.3649268,99.0,20.530437,22.020893,0.88282704,22.313557,22.710794,20.843525,0.3286626,20.59778,0.28460708,19.80764,0.28053388,21.08049,0.7551382,6
iDR3.SPLUS-s27s36.011711,57.47028683266061,-35.23645435902253,0.07588822,0.01420027,1.0144048,"[0.9593955,2.323854,4.2289686,5.4264774]",2.3666043,3.0,8.564754,18.02469,0.90441287,99.0,21.535622,21.043438,0.678639,99.0,20.459126,21.73738,2.0463364,20.947182,0.96522176,22.305927,1.3542069,20.441343,0.48966873,22.095947,0.9063119,21.471193,21.716854,21.234467,0.45079628,21.599567,0.6804806,20.649094,0.5777896,20.870373,0.59241986,6
iDR3.SPLUS-s27s36.011733,57.15037720135837,-35.235176056621114,0.3475511,0.2151643,1.274152,"[1.2362605,2.2722733,4.5259695,5.703775]",0.0,0.0,7.7009516,18.40262,0.9506292,22.635445,1.5445445,21.470057,0.84148127,99.0,20.459126,99.0,20.092134,20.608356,0.5973461,21.417944,0.50514656,21.962284,1.6698005,22.452618,1.0567989,22.069077,22.222984,21.97022,0.7444585,23.119886,2.3306768,99.0,20.604609,20.36905,0.31621546,6
iDR3.SPLUS-s27s36.000642,58.29232883498786,-35.56442499697906,0.465435,0.0905624,1.0995806,"[0.89282507,1.696095,2.5406022,4.9795275]",3.8032079,6.0,7.7333264,17.389856,1.1499678,21.326889,0.59226793,20.611399,0.48818037,21.193459,1.2805558,22.22176,3.6512918,21.082565,1.2485679,22.895548,2.6626441,20.781778,0.7640798,21.244164,0.44622377,21.461197,21.263664,21.057522,0.412667,20.071127,0.1858391,19.675053,0.26405057,20.365566,0.41606882,6
iDR3.SPLUS-s27s36.000643,58.12546711965634,-35.565392974176135,0.009927299,0.15377635,1.1817206,"[1.219231,2.4562798,5.714008,4.789505]",4.4729285,7.0,6.9496727,17.632307,1.3068187,21.92869,1.0185858,21.26367,0.8785784,20.901588,0.96926886,99.0,20.092134,99.0,20.464106,21.178745,0.5305229,99.0,20.530437,20.694313,0.26399532,21.448446,21.102669,20.85574,0.33602995,20.44438,0.25474054,20.65929,0.6342579,19.787918,0.23836687,6
iDR3.SPLUS-s27s36.000655,57.65725015405666,-35.56628736279884,0.38160962,0.23454964,1.3064204,"[0.8314934,1.4068854,2.0813487,3.5260699]",4.5073314,2.0,7.7066307,18.166014,0.8685547,99.0,21.535622,21.59594,0.82226163,99.0,20.459126,21.20887,0.95279235,99.0,20.464106,25.703749,23.36642,99.0,20.530437,22.048899,0.6384053,22.073805,22.295208,22.545628,1.1058636,22.394236,1.0559899,21.088121,0.64799666,20.45528,0.3032086,6
iDR3.SPLUS-s27s36.011025,56.71281822639988,-35.254744000968785,0.02627192,0.14417201,1.168459,"[1.1138842,2.0300565,3.106902,4.4717326]",6.206368,4.0,6.8595395,17.898123,1.1246669,21.794958,0.7626182,21.647097,1.0578263,20.188057,0.42761466,99.0,20.092134,20.592192,0.66475827,25.246218,19.347742,19.816107,0.2638815,20.7803,0.25009212,21.133612,21.142212,20.717749,0.25933218,20.318754,0.19811022,20.515156,0.47604626,22.654377,2.8490238,6
iDR3.SPLUS-s27s36.000660,57.3013826769582,-35.56606987146166,0.13066088,0.17666328,1.2145698,"[1.119073,2.4913032,5.1393404,7.484177]",7.114127,8.0,6.8431387,17.433334,1.3123523,21.841833,0.92216724,99.0,20.935532,20.681581,0.7768415,21.378824,1.5763638,99.0,20.464106,20.78046,0.35700232,99.0,20.530437,21.453686,0.5231366,21.12117,21.414791,99.0,21.833641,20.841831,0.3604794,21.608932,1.4826245,19.834177,0.24281903,6
